 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 24.498                 14.498                  0.742              
   975.000                 22.315                 14.280                  0.823              
   950.000                 20.223                 14.209                  0.918              
   925.000                 19.511                 11.915                  0.775              
   900.000                 18.174                 10.718                  0.739              
   875.000                 16.918                  9.635                  0.699              
   850.000                 15.626                  8.725                  0.667              
   825.000                 14.273                  7.964                  0.643              
   800.000                 12.862                  7.317                  0.625              
   775.000                 11.380                  6.749                  0.613              
   750.000                  9.832                  6.248                  0.607              
   725.000                  8.227                  5.733                  0.600              
   700.000                  6.579                  5.177                  0.586              
   675.000                  4.893                  4.560                  0.562              
   650.000                  3.180                  3.920                  0.525              
   625.000                  1.413                  3.388                  0.493              
   600.000                 -0.518                  2.689                  0.456              
   575.000                 -2.109                  2.053                  0.398              
   550.000                 -3.787                  1.583                  0.335              
   525.000                 -5.613                  1.250                  0.291              
   500.000                 -7.646                  1.026                  0.267              
   475.000                 -9.964                  0.887                  0.264              
   450.000                -12.635                  0.811                  0.287              
   425.000                -15.713                  0.775                  0.342              
   400.000                -19.220                  0.761                  0.439              
   375.000                -23.143                  0.757                  0.598              
   350.000                -27.409                  0.750                  0.854              
   325.000                -31.397                  0.243                  0.387              
   300.000                -36.091                  0.207                  0.498              
   275.000                -41.238                  0.176                  0.679              
   250.000                -46.779                  0.115                  0.777              
   225.000                -53.028                  0.052                  0.723              
   200.000                -59.916                  0.027                  0.777              
   175.000                -67.547                  0.013                  0.992              
   150.000                -64.800                  0.001                  0.054              
   125.000                -64.118                  0.001                  0.033              
   100.000                -64.036                  0.001                  0.026              
    80.000                -62.940                  0.001                  0.018              
    60.000                -59.207                  0.001                  0.008              
    40.000                -54.363                  0.001                  0.003              
    30.000                -51.977                  0.001                  0.002              
    25.000                -51.252                  0.001                  0.001              
    20.000                -50.119                  0.001                  0.001              
    15.000                -48.191                  0.001                  0.000              
    10.000                -44.109                  0.001                  0.000              
     5.000                -27.401                  0.001                  0.000              
