  N levels =   24          CBMF=    16.712     SST=   10.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.771       4.320598     0.048    0.00       1.230
    950.0     3.678       4.155897     0.051    0.00       1.487
    900.0     0.198       3.054696     0.053    0.00       1.449
    850.0    -3.386       2.269910     0.056    0.00       1.470
    800.0    -6.803       1.505163     0.057    0.00       1.583
    750.0   -10.352       0.887441     0.059    0.00       1.598
    700.0   -14.098       0.484459     0.060    0.00       1.517
    650.0   -18.334       0.266347     0.061    0.00       1.363
    600.0   -23.146       0.152016     0.063    0.00       1.168
    550.0   -28.604       0.094988     0.066    0.00       0.972
    500.0   -34.674       0.062821     0.069    0.00       0.887
    450.0   -41.260       0.038530     0.073    0.00       0.917
    400.0   -48.500       0.021692     0.077    0.00       0.855
    350.0   -56.644       0.015415     0.085    0.00       0.673
    300.0   -65.736       0.010263     0.096    0.00       0.492
    250.0   -73.106       0.004071     0.117    0.00       0.167
    200.0   -70.636       0.001000     0.153    0.00       0.060
    150.0   -71.729       0.001000     0.202    0.00      -0.010
    100.0   -71.270       0.001000     0.405    0.00      -0.013
     80.0   -68.950       0.001000     0.755    0.00      -0.028
     60.0   -62.692       0.001000     2.042    0.00      -0.070
     40.0   -54.348       0.001000     5.238    0.00      -0.125
     30.0   -48.280       0.001000     8.440    0.00      -0.166
     25.0   -37.666       0.001000    10.124    0.00      -0.237
