 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.312                  6.155                  0.686              
   950.000                  8.187                  5.960                  0.860              
   900.000                  5.014                  4.393                  0.732              
   850.000                  1.549                  3.278                  0.668              
   800.000                 -1.891                  2.278                  0.578              
   750.000                 -4.959                  1.310                  0.432              
   700.000                 -8.343                  0.715                  0.310              
   650.000                -12.114                  0.376                  0.221              
   600.000                -16.455                  0.205                  0.170              
   550.000                -21.532                  0.131                  0.156              
   500.000                -27.430                  0.105                  0.189              
   450.000                -34.153                  0.099                  0.296              
   400.000                -41.651                  0.095                  0.551              
   350.000                -49.978                  0.062                  0.830              
   300.000                -59.295                  0.023                  0.840              
   250.000                -69.479                  0.007                  0.999              
   200.000                -65.849                  0.001                  0.082              
   150.000                -67.097                  0.001                  0.066              
   100.000                -68.476                  0.001                  0.054              
    80.000                -68.663                  0.001                  0.044              
    60.000                -66.775                  0.001                  0.025              
    40.000                -64.834                  0.001                  0.012              
    30.000                -65.779                  0.001                  0.010              
    25.000                -71.602                  0.001                  0.019              
