 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.967                  2.984                  0.644              
   950.000                 -1.131                  2.824                  0.820              
   900.000                 -4.917                  2.009                  0.733              
   850.000                 -8.471                  1.343                  0.645              
   800.000                -12.130                  0.851                  0.539              
   750.000                -15.927                  0.458                  0.406              
   700.000                -19.944                  0.214                  0.297              
   650.000                -24.348                  0.111                  0.228              
   600.000                -29.239                  0.061                  0.187              
   550.000                -34.641                  0.025                  0.152              
   500.000                -40.681                  0.019                  0.183              
   450.000                -47.348                  0.016                  0.283              
   400.000                -54.666                  0.014                  0.465              
   350.000                -62.755                  0.013                  0.863              
   300.000                -71.334                  0.004                  0.944              
   250.000                -74.972                  0.003                  0.988              
   200.000                -73.602                  0.001                  0.253              
   150.000                -74.156                  0.001                  0.151              
   100.000                -72.287                  0.001                  0.072              
    80.000                -68.811                  0.001                  0.037              
    60.000                -61.058                  0.001                  0.010              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
