 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.146                  4.781                  0.657              
   950.000                  5.040                  4.622                  0.827              
   900.000                  1.562                  3.532                  0.734              
   850.000                 -2.075                  2.705                  0.697              
   800.000                 -5.455                  1.717                  0.568              
   750.000                 -8.815                  0.934                  0.409              
   700.000                -12.542                  0.480                  0.289              
   650.000                -16.664                  0.231                  0.213              
   600.000                -21.273                  0.109                  0.173              
   550.000                -26.457                  0.054                  0.156              
   500.000                -32.314                  0.031                  0.188              
   450.000                -38.912                  0.023                  0.330              
   400.000                -46.300                  0.021                  0.591              
   350.000                -54.538                  0.018                  0.646              
   300.000                -63.831                  0.013                  0.988              
   250.000                -72.414                  0.005                  0.999              
   200.000                -69.973                  0.001                  0.121              
   150.000                -71.199                  0.001                  0.106              
   100.000                -71.806                  0.001                  0.079              
    80.000                -71.065                  0.001                  0.057              
    60.000                -67.486                  0.001                  0.026              
    40.000                -62.666                  0.001                  0.009              
    30.000                -60.387                  0.001                  0.005              
    25.000                -59.245                  0.001                  0.003              
