 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.996                  2.992                  0.626              
   950.000                 -1.101                  2.833                  0.800              
   900.000                 -4.883                  2.014                  0.727              
   850.000                 -8.439                  1.346                  0.634              
   800.000                -12.101                  0.848                  0.523              
   750.000                -15.882                  0.440                  0.383              
   700.000                -19.860                  0.224                  0.268              
   650.000                -24.315                  0.123                  0.200              
   600.000                -29.223                  0.067                  0.162              
   550.000                -34.620                  0.026                  0.128              
   500.000                -40.654                  0.020                  0.166              
   450.000                -47.320                  0.017                  0.279              
   400.000                -54.635                  0.014                  0.493              
   350.000                -62.721                  0.013                  0.955              
   300.000                -71.302                  0.004                  1.004              
   250.000                -74.966                  0.003                  1.000              
   200.000                -73.592                  0.001                  0.197              
   150.000                -74.146                  0.001                  0.160              
   100.000                -72.277                  0.001                  0.084              
    80.000                -68.801                  0.001                  0.042              
    60.000                -61.050                  0.001                  0.012              
    40.000                -50.758                  0.001                  0.002              
    30.000                -42.488                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
