  N levels =   24          CBMF=     5.150     SST=   44.19 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    43.443      45.836739     0.048    0.00       2.348
    950.0    39.068      45.602070     0.051    0.00      -0.913
    900.0    38.176      39.605980     0.053    0.00       0.718
    850.0    35.333      36.813690     0.056    0.00       0.623
    800.0    32.166      33.961979     0.057    0.00       0.882
    750.0    28.887      31.039661     0.059    0.00       1.188
    700.0    25.479      28.389484     0.060    0.00       1.533
    650.0    22.006      26.060162     0.061    0.00       1.944
    600.0    18.683      23.747860     0.063    0.00       2.296
    550.0    15.432      21.112774     0.066    0.00       2.670
    500.0    11.581      18.282379     0.069    0.00       2.962
    450.0     6.787      14.906048     0.073    0.00       3.218
    400.0     0.023      10.591721     0.077    0.00       3.355
    350.0    -7.918       5.065334     0.085    0.00       3.451
    300.0   -15.911       3.977368     0.096    0.00       3.176
    250.0   -28.097       1.048853     0.117    0.00       2.532
    200.0   -42.637       0.405072     0.153    0.00       2.264
    150.0   -58.864       0.033848     0.202    0.00       0.889
    100.0   -65.591       0.001000     0.405    0.00       0.139
     80.0   -64.299       0.001000     0.755    0.00      -0.092
     60.0   -58.061       0.001000     2.042    0.00      -0.302
     40.0   -48.798       0.001000     5.238    0.00      -0.487
     30.0   -41.141       0.001000     8.440    0.00      -0.640
     25.0   -26.765       0.001000    10.124    0.00      -0.928
