  N levels =   24          CBMF=    21.000     SST=    6.90 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.486       3.122932     0.048    0.00       1.225
    950.0    -0.612       2.964835     0.051    0.00       1.529
    900.0    -4.352       2.128004     0.053    0.00       1.535
    850.0    -7.883       1.419348     0.056    0.00       1.544
    800.0   -11.500       0.894971     0.057    0.00       1.613
    750.0   -15.269       0.510018     0.059    0.00       1.587
    700.0   -19.297       0.260783     0.060    0.00       1.504
    650.0   -23.721       0.127238     0.061    0.00       1.378
    600.0   -28.576       0.060660     0.063    0.00       1.220
    550.0   -33.931       0.027000     0.066    0.00       0.983
    500.0   -39.967       0.020195     0.069    0.00       0.878
    450.0   -46.644       0.017642     0.073    0.00       0.891
    400.0   -53.973       0.015150     0.077    0.00       0.774
    350.0   -62.087       0.014565     0.085    0.00       0.679
    300.0   -70.714       0.004867     0.096    0.00       0.402
    250.0   -74.606       0.003230     0.117    0.00       0.225
    200.0   -72.866       0.001000     0.153    0.00       0.091
    150.0   -73.355       0.001000     0.202    0.00       0.025
    100.0   -71.634       0.001000     0.405    0.00      -0.004
     80.0   -68.279       0.001000     0.755    0.00      -0.012
     60.0   -60.643       0.001000     2.042    0.00      -0.031
     40.0   -50.510       0.001000     5.238    0.00      -0.057
     30.0   -42.341       0.001000     8.440    0.00      -0.077
     25.0   -26.116       0.001000    10.124    0.00      -0.118
