 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.548                  3.610                  0.647              
   950.000                  1.459                  3.428                  0.816              
   900.000                 -2.305                  2.578                  0.747              
   850.000                 -5.782                  1.774                  0.677              
   800.000                 -9.283                  1.135                  0.559              
   750.000                -12.887                  0.659                  0.409              
   700.000                -16.787                  0.379                  0.295              
   650.000                -21.159                  0.228                  0.228              
   600.000                -25.995                  0.134                  0.194              
   550.000                -31.339                  0.068                  0.189              
   500.000                -37.340                  0.054                  0.237              
   450.000                -44.145                  0.059                  0.415              
   400.000                -51.559                  0.042                  0.692              
   350.000                -59.711                  0.018                  0.761              
   300.000                -68.463                  0.007                  1.013              
   250.000                -74.030                  0.004                  0.999              
   200.000                -72.528                  0.001                  0.168              
   150.000                -73.515                  0.001                  0.142              
   100.000                -72.684                  0.001                  0.090              
    80.000                -70.171                  0.001                  0.053              
    60.000                -63.776                  0.001                  0.018              
    40.000                -55.200                  0.001                  0.004              
    30.000                -48.812                  0.001                  0.002              
    25.000                -37.535                  0.001                  0.000              
