 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.028                  3.780                  0.655              
   950.000                  1.942                  3.596                  0.826              
   900.000                 -1.743                  2.729                  0.749              
   850.000                 -5.162                  1.877                  0.701              
   800.000                 -8.625                  1.222                  0.587              
   750.000                -12.235                  0.747                  0.451              
   700.000                -16.154                  0.448                  0.349              
   650.000                -20.499                  0.269                  0.293              
   600.000                -25.305                  0.152                  0.271              
   550.000                -30.675                  0.087                  0.279              
   500.000                -36.771                  0.071                  0.343              
   450.000                -43.558                  0.066                  0.545              
   400.000                -50.909                  0.039                  0.824              
   350.000                -58.995                  0.019                  0.917              
   300.000                -67.853                  0.007                  1.019              
   250.000                -73.874                  0.004                  0.999              
   200.000                -72.001                  0.001                  0.193              
   150.000                -73.083                  0.001                  0.150              
   100.000                -71.976                  0.001                  0.096              
    80.000                -68.861                  0.001                  0.059              
    60.000                -60.951                  0.001                  0.022              
    40.000                -50.405                  0.001                  0.006              
    30.000                -42.139                  0.001                  0.002              
    25.000                -26.111                  0.001                  0.001              
