  N levels =   24          CBMF=    20.757     SST=    7.99 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.868       3.437802     0.048    0.00       1.054
    950.0     0.783       3.263146     0.051    0.00       1.397
    900.0    -3.022       2.447194     0.053    0.00       1.419
    850.0    -6.574       1.700676     0.056    0.00       1.493
    800.0   -10.175       1.077951     0.057    0.00       1.609
    750.0   -13.839       0.537273     0.059    0.00       1.574
    700.0   -17.678       0.245971     0.060    0.00       1.443
    650.0   -22.036       0.114091     0.061    0.00       1.280
    600.0   -26.834       0.064220     0.063    0.00       1.080
    550.0   -32.241       0.027830     0.066    0.00       0.865
    500.0   -38.248       0.020466     0.069    0.00       0.740
    450.0   -44.871       0.018586     0.073    0.00       0.724
    400.0   -52.155       0.016465     0.077    0.00       0.570
    350.0   -60.317       0.016722     0.085    0.00       0.487
    300.0   -69.299       0.006021     0.096    0.00       0.221
    250.0   -74.174       0.003454     0.117    0.00       0.092
    200.0   -72.427       0.001000     0.153    0.00       0.021
    150.0   -73.159       0.001000     0.202    0.00       0.000
    100.0   -71.639       0.001000     0.405    0.00      -0.010
     80.0   -68.299       0.001000     0.755    0.00      -0.032
     60.0   -60.511       0.001000     2.042    0.00      -0.084
     40.0   -50.259       0.001000     5.238    0.00      -0.153
     30.0   -42.147       0.001000     8.440    0.00      -0.207
     25.0   -26.131       0.001000    10.124    0.00      -0.313
