  N levels =   24          CBMF=    16.579     SST=   13.02 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    10.153       5.214522     0.048    0.00       1.219
    950.0     6.041       5.036398     0.051    0.00       1.473
    900.0     2.624       3.802092     0.053    0.00       1.416
    850.0    -0.992       2.956949     0.056    0.00       1.413
    800.0    -4.292       1.910219     0.057    0.00       1.509
    750.0    -7.590       1.154827     0.059    0.00       1.522
    700.0   -11.184       0.654495     0.060    0.00       1.408
    650.0   -15.121       0.353185     0.061    0.00       1.233
    600.0   -19.562       0.203727     0.063    0.00       1.040
    550.0   -24.650       0.137601     0.066    0.00       0.901
    500.0   -30.572       0.136205     0.069    0.00       0.910
    450.0   -37.438       0.153181     0.073    0.00       0.961
    400.0   -45.087       0.111084     0.077    0.00       0.940
    350.0   -53.364       0.031295     0.085    0.00       0.674
    300.0   -62.599       0.015037     0.096    0.00       0.549
    250.0   -71.418       0.005265     0.117    0.00       0.306
    200.0   -70.020       0.001000     0.153    0.00       0.076
    150.0   -72.510       0.001000     0.202    0.00      -0.013
    100.0   -72.893       0.001000     0.405    0.00      -0.005
     80.0   -71.303       0.001000     0.755    0.00      -0.037
     60.0   -65.386       0.001000     2.042    0.00      -0.155
     40.0   -56.467       0.001000     5.238    0.00      -0.334
     30.0   -49.476       0.001000     8.440    0.00      -0.474
     25.0   -37.473       0.001000    10.124    0.00      -0.714
