 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 18.284                  9.929                  0.776              
   950.000                 14.112                  9.702                  0.961              
   900.000                 11.734                  7.283                  0.797              
   850.000                  8.746                  5.794                  0.747              
   800.000                  5.756                  4.433                  0.684              
   750.000                  2.675                  3.420                  0.628              
   700.000                 -0.853                  2.504                  0.589              
   650.000                 -4.081                  1.654                  0.553              
   600.000                 -7.684                  1.059                  0.509              
   550.000                -11.930                  0.713                  0.478              
   500.000                -17.163                  0.613                  0.474              
   450.000                -23.526                  0.553                  0.479              
   400.000                -30.574                  0.199                  0.428              
   350.000                -38.695                  0.117                  0.361              
   300.000                -48.031                  0.052                  0.424              
   250.000                -59.027                  0.031                  0.680              
   200.000                -69.578                  0.005                  0.961              
   150.000                -68.836                  0.001                  0.548              
   100.000                -66.635                  0.001                  0.059              
    80.000                -63.545                  0.001                  0.036              
    60.000                -56.186                  0.001                  0.014              
    40.000                -46.567                  0.001                  0.005              
    30.000                -39.611                  0.001                  0.002              
    25.000                -26.754                  0.001                  0.001              
