  N levels =   24          CBMF=    11.164     SST=   21.04 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    18.284       9.929347     0.048    0.00       1.948
    950.0    14.112       9.702000     0.051    0.00       1.792
    900.0    11.734       7.283163     0.053    0.00       1.892
    850.0     8.746       5.793739     0.056    0.00       1.661
    800.0     5.756       4.433273     0.057    0.00       1.591
    750.0     2.675       3.420024     0.059    0.00       1.537
    700.0    -0.853       2.504179     0.060    0.00       1.528
    650.0    -4.081       1.653688     0.061    0.00       1.537
    600.0    -7.684       1.058736     0.063    0.00       1.551
    550.0   -11.930       0.712836     0.066    0.00       1.566
    500.0   -17.163       0.612641     0.069    0.00       1.653
    450.0   -23.526       0.553401     0.073    0.00       1.845
    400.0   -30.574       0.198536     0.077    0.00       1.891
    350.0   -38.695       0.116870     0.085    0.00       1.646
    300.0   -48.031       0.052359     0.096    0.00       1.312
    250.0   -59.027       0.030900     0.117    0.00       1.141
    200.0   -69.578       0.005372     0.153    0.00       0.714
    150.0   -68.836       0.001000     0.202    0.00       0.145
    100.0   -66.635       0.001000     0.405    0.00      -0.070
     80.0   -63.545       0.001000     0.755    0.00      -0.096
     60.0   -56.186       0.001000     2.042    0.00      -0.170
     40.0   -46.567       0.001000     5.238    0.00      -0.266
     30.0   -39.611       0.001000     8.440    0.00      -0.335
     25.0   -26.754       0.001000    10.124    0.00      -0.464
