  N levels =   24          CBMF=     9.814     SST=   30.28 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    27.819      18.826532     0.048    0.00       2.022
    950.0    23.565      18.529823     0.051    0.00       1.391
    900.0    21.934      15.096045     0.053    0.00       1.941
    850.0    19.372      13.049405     0.056    0.00       1.773
    800.0    17.008      11.313330     0.057    0.00       1.830
    750.0    14.424       9.824984     0.059    0.00       1.814
    700.0    11.661       8.431011     0.060    0.00       1.800
    650.0     8.969       6.663914     0.061    0.00       1.791
    600.0     5.890       5.119183     0.063    0.00       1.791
    550.0     2.132       3.944099     0.066    0.00       1.823
    500.0    -2.254       2.860539     0.069    0.00       1.879
    450.0    -6.480       1.894889     0.073    0.00       1.942
    400.0   -11.857       1.380179     0.077    0.00       2.179
    350.0   -19.207       1.323872     0.085    0.00       2.388
    300.0   -26.897       0.320465     0.096    0.00       2.042
    250.0   -37.260       0.207692     0.117    0.00       1.871
    200.0   -50.124       0.102803     0.153    0.00       1.462
    150.0   -66.292       0.018467     0.202    0.00       0.901
    100.0   -72.263       0.001234     0.405    0.00       0.012
     80.0   -66.287       0.001000     0.755    0.00      -0.137
     60.0   -58.311       0.001000     2.042    0.00      -0.297
     40.0   -48.560       0.001000     5.238    0.00      -0.492
     30.0   -40.875       0.001000     8.440    0.00      -0.646
     25.0   -26.830       0.001000    10.124    0.00      -0.926
