  N levels =   24          CBMF=    14.439     SST=   14.63 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.833       5.926781     0.048    0.00       1.096
    950.0     7.710       5.733670     0.051    0.00       1.288
    900.0     4.499       4.204235     0.053    0.00       1.286
    850.0     1.023       3.106937     0.056    0.00       1.333
    800.0    -2.425       2.130213     0.057    0.00       1.512
    750.0    -5.512       1.203001     0.059    0.00       1.619
    700.0    -8.928       0.647477     0.060    0.00       1.568
    650.0   -12.746       0.337913     0.061    0.00       1.385
    600.0   -17.146       0.185112     0.063    0.00       1.121
    550.0   -22.276       0.120727     0.066    0.00       0.880
    500.0   -28.213       0.099887     0.069    0.00       0.750
    450.0   -34.951       0.096101     0.073    0.00       0.802
    400.0   -42.445       0.094885     0.077    0.00       0.826
    350.0   -50.769       0.058556     0.085    0.00       0.662
    300.0   -60.080       0.022022     0.096    0.00       0.514
    250.0   -69.958       0.006553     0.117    0.00       0.062
    200.0   -66.513       0.001000     0.153    0.00       0.006
    150.0   -67.739       0.001000     0.202    0.00      -0.010
    100.0   -68.991       0.001000     0.405    0.00      -0.008
     80.0   -69.060       0.001000     0.755    0.00      -0.008
     60.0   -66.990       0.001000     2.042    0.00      -0.012
     40.0   -64.693       0.001000     5.238    0.00      -0.016
     30.0   -65.223       0.001000     8.440    0.00      -0.015
     25.0   -70.161       0.001000    10.124    0.00      -0.006
