 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.833                  5.927                  0.681              
   950.000                  7.710                  5.734                  0.854              
   900.000                  4.499                  4.204                  0.727              
   850.000                  1.023                  3.107                  0.658              
   800.000                 -2.425                  2.130                  0.566              
   750.000                 -5.512                  1.203                  0.412              
   700.000                 -8.928                  0.647                  0.291              
   650.000                -12.746                  0.338                  0.206              
   600.000                -17.146                  0.185                  0.159              
   550.000                -22.276                  0.121                  0.150              
   500.000                -28.213                  0.100                  0.188              
   450.000                -34.951                  0.096                  0.305              
   400.000                -42.445                  0.095                  0.583              
   350.000                -50.769                  0.059                  0.856              
   300.000                -60.080                  0.022                  0.917              
   250.000                -69.958                  0.007                  0.999              
   200.000                -66.513                  0.001                  0.084              
   150.000                -67.739                  0.001                  0.070              
   100.000                -68.991                  0.001                  0.056              
    80.000                -69.060                  0.001                  0.045              
    60.000                -66.990                  0.001                  0.025              
    40.000                -64.693                  0.001                  0.012              
    30.000                -65.223                  0.001                  0.010              
    25.000                -70.161                  0.001                  0.016              
