  N levels =   24          CBMF=    21.204     SST=    7.79 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.638       3.345234     0.048    0.00       0.932
    950.0     0.549       3.170872     0.051    0.00       1.339
    900.0    -3.298       2.361074     0.053    0.00       1.384
    850.0    -6.861       1.634245     0.056    0.00       1.500
    800.0   -10.462       1.029888     0.057    0.00       1.638
    750.0   -14.119       0.516351     0.059    0.00       1.605
    700.0   -17.993       0.281798     0.060    0.00       1.489
    650.0   -22.423       0.125509     0.061    0.00       1.319
    600.0   -27.188       0.072076     0.063    0.00       1.112
    550.0   -32.549       0.038532     0.066    0.00       0.799
    500.0   -38.533       0.019539     0.069    0.00       0.614
    450.0   -45.182       0.020461     0.073    0.00       0.595
    400.0   -52.559       0.022861     0.077    0.00       0.439
    350.0   -60.780       0.017376     0.085    0.00       0.395
    300.0   -69.691       0.005683     0.096    0.00       0.112
    250.0   -74.273       0.003400     0.117    0.00       0.019
    200.0   -73.071       0.001000     0.153    0.00       0.007
    150.0   -74.106       0.001000     0.202    0.00       0.002
    100.0   -73.162       0.001000     0.405    0.00       0.000
     80.0   -70.574       0.001000     0.755    0.00      -0.004
     60.0   -64.127       0.001000     2.042    0.00      -0.015
     40.0   -55.475       0.001000     5.238    0.00      -0.029
     30.0   -48.988       0.001000     8.440    0.00      -0.040
     25.0   -37.492       0.001000    10.124    0.00      -0.060
