 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.638                  3.345                  0.629              
   950.000                  0.549                  3.171                  0.795              
   900.000                 -3.298                  2.361                  0.744              
   850.000                 -6.861                  1.634                  0.665              
   800.000                -10.462                  1.030                  0.545              
   750.000                -14.119                  0.516                  0.389              
   700.000                -17.993                  0.282                  0.273              
   650.000                -22.423                  0.126                  0.203              
   600.000                -27.188                  0.072                  0.168              
   550.000                -32.549                  0.039                  0.148              
   500.000                -38.533                  0.020                  0.178              
   450.000                -45.182                  0.020                  0.316              
   400.000                -52.559                  0.023                  0.559              
   350.000                -60.780                  0.017                  0.781              
   300.000                -69.691                  0.006                  1.002              
   250.000                -74.273                  0.003                  0.999              
   200.000                -73.071                  0.001                  0.184              
   150.000                -74.106                  0.001                  0.160              
   100.000                -73.162                  0.001                  0.096              
    80.000                -70.574                  0.001                  0.054              
    60.000                -64.127                  0.001                  0.017              
    40.000                -55.475                  0.001                  0.004              
    30.000                -48.988                  0.001                  0.001              
    25.000                -37.492                  0.001                  0.000              
