  N levels =   24          CBMF=     9.910     SST=   25.67 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    22.968      13.845753     0.048    0.00       2.012
    950.0    18.755      13.599445     0.051    0.00       1.531
    900.0    16.873      10.613808     0.053    0.00       1.931
    850.0    14.230       8.814116     0.056    0.00       1.737
    800.0    11.654       7.108818     0.057    0.00       1.741
    750.0     8.997       5.750155     0.059    0.00       1.712
    700.0     5.911       4.728249     0.060    0.00       1.694
    650.0     2.415       3.887122     0.061    0.00       1.698
    600.0    -1.583       3.046875     0.063    0.00       1.709
    550.0    -5.377       2.225462     0.066    0.00       1.740
    500.0    -9.837       1.643533     0.069    0.00       1.845
    450.0   -15.129       0.997380     0.073    0.00       1.978
    400.0   -21.373       0.509058     0.077    0.00       2.136
    350.0   -28.856       0.233747     0.085    0.00       2.134
    300.0   -37.901       0.127769     0.096    0.00       1.832
    250.0   -48.687       0.056671     0.117    0.00       1.637
    200.0   -61.859       0.026316     0.153    0.00       1.197
    150.0   -70.388       0.002447     0.202    0.00       0.636
    100.0   -66.971       0.001000     0.405    0.00      -0.023
     80.0   -62.510       0.001000     0.755    0.00      -0.106
     60.0   -54.921       0.001000     2.042    0.00      -0.182
     40.0   -45.587       0.001000     5.238    0.00      -0.276
     30.0   -38.976       0.001000     8.440    0.00      -0.342
     25.0   -26.912       0.001000    10.124    0.00      -0.462
