  N levels =   24          CBMF=    20.322     SST=    8.16 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.079       3.484340     0.048    0.00       1.079
    950.0     0.994       3.308676     0.051    0.00       1.406
    900.0    -2.790       2.491865     0.053    0.00       1.429
    850.0    -6.310       1.719655     0.056    0.00       1.500
    800.0    -9.895       1.095339     0.057    0.00       1.617
    750.0   -13.576       0.570300     0.059    0.00       1.606
    700.0   -17.447       0.267840     0.060    0.00       1.494
    650.0   -21.791       0.125951     0.061    0.00       1.332
    600.0   -26.599       0.070825     0.063    0.00       1.120
    550.0   -32.020       0.031217     0.066    0.00       0.881
    500.0   -38.076       0.022042     0.069    0.00       0.745
    450.0   -44.744       0.018525     0.073    0.00       0.750
    400.0   -52.026       0.013360     0.077    0.00       0.629
    350.0   -60.133       0.010739     0.085    0.00       0.528
    300.0   -69.177       0.006231     0.096    0.00       0.265
    250.0   -74.087       0.003500     0.117    0.00       0.084
    200.0   -72.796       0.001000     0.153    0.00       0.028
    150.0   -73.823       0.001000     0.202    0.00       0.007
    100.0   -72.923       0.001000     0.405    0.00      -0.000
     80.0   -70.369       0.001000     0.755    0.00      -0.006
     60.0   -63.951       0.001000     2.042    0.00      -0.018
     40.0   -55.340       0.001000     5.238    0.00      -0.035
     30.0   -48.901       0.001000     8.440    0.00      -0.048
     25.0   -37.513       0.001000    10.124    0.00      -0.072
