 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.079                  3.484                  0.652              
   950.000                  0.994                  3.309                  0.822              
   900.000                 -2.790                  2.492                  0.746              
   850.000                 -6.310                  1.720                  0.672              
   800.000                 -9.895                  1.095                  0.558              
   750.000                -13.576                  0.570                  0.414              
   700.000                -17.447                  0.268                  0.300              
   650.000                -21.791                  0.126                  0.227              
   600.000                -26.599                  0.071                  0.184              
   550.000                -32.020                  0.031                  0.169              
   500.000                -38.076                  0.022                  0.204              
   450.000                -44.744                  0.019                  0.356              
   400.000                -52.026                  0.013                  0.606              
   350.000                -60.133                  0.011                  0.722              
   300.000                -69.177                  0.006                  0.981              
   250.000                -74.087                  0.004                  1.006              
   200.000                -72.796                  0.001                  0.175              
   150.000                -73.823                  0.001                  0.139              
   100.000                -72.923                  0.001                  0.081              
    80.000                -70.369                  0.001                  0.047              
    60.000                -63.951                  0.001                  0.015              
    40.000                -55.340                  0.001                  0.004              
    30.000                -48.901                  0.001                  0.001              
    25.000                -37.513                  0.001                  0.000              
