 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.464                  3.119                  0.643              
   950.000                 -0.633                  2.961                  0.813              
   900.000                 -4.374                  2.126                  0.739              
   850.000                 -7.905                  1.419                  0.663              
   800.000                -11.530                  0.895                  0.551              
   750.000                -15.311                  0.479                  0.407              
   700.000                -19.277                  0.240                  0.296              
   650.000                -23.697                  0.130                  0.227              
   600.000                -28.588                  0.071                  0.192              
   550.000                -33.972                  0.027                  0.176              
   500.000                -40.002                  0.021                  0.218              
   450.000                -46.678                  0.018                  0.363              
   400.000                -54.006                  0.015                  0.595              
   350.000                -62.116                  0.014                  0.851              
   300.000                -70.741                  0.005                  1.020              
   250.000                -74.662                  0.003                  1.000              
   200.000                -72.995                  0.001                  0.169              
   150.000                -73.525                  0.001                  0.136              
   100.000                -71.739                  0.001                  0.078              
    80.000                -68.354                  0.001                  0.042              
    60.000                -60.711                  0.001                  0.013              
    40.000                -50.540                  0.001                  0.003              
    30.000                -42.363                  0.001                  0.001              
    25.000                -26.110                  0.001                  0.000              
