  N levels =   24          CBMF=    21.461     SST=    6.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.072       3.010499     0.048    0.00       0.909
    950.0    -1.026       2.851151     0.051    0.00       1.400
    900.0    -4.802       2.027653     0.053    0.00       1.428
    850.0    -8.350       1.348193     0.056    0.00       1.509
    800.0   -11.987       0.848547     0.057    0.00       1.614
    750.0   -15.771       0.481557     0.059    0.00       1.587
    700.0   -19.824       0.247549     0.060    0.00       1.476
    650.0   -24.273       0.119153     0.061    0.00       1.323
    600.0   -29.135       0.054923     0.063    0.00       1.133
    550.0   -34.501       0.025343     0.066    0.00       0.763
    500.0   -40.543       0.019401     0.069    0.00       0.601
    450.0   -47.210       0.016478     0.073    0.00       0.551
    400.0   -54.527       0.014073     0.077    0.00       0.418
    350.0   -62.618       0.013580     0.085    0.00       0.391
    300.0   -71.215       0.004515     0.096    0.00       0.103
    250.0   -74.928       0.003071     0.117    0.00       0.039
    200.0   -73.538       0.001000     0.153    0.00       0.013
    150.0   -74.086       0.001000     0.202    0.00       0.003
    100.0   -72.235       0.001000     0.405    0.00      -0.002
     80.0   -68.767       0.001000     0.755    0.00      -0.011
     60.0   -61.020       0.001000     2.042    0.00      -0.030
     40.0   -50.735       0.001000     5.238    0.00      -0.056
     30.0   -42.473       0.001000     8.440    0.00      -0.076
     25.0   -26.083       0.001000    10.124    0.00      -0.118
