 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.791                  6.400                  0.697              
   950.000                  8.663                  6.203                  0.873              
   900.000                  5.538                  4.583                  0.738              
   850.000                  2.086                  3.457                  0.679              
   800.000                 -1.342                  2.435                  0.595              
   750.000                 -4.383                  1.426                  0.477              
   700.000                 -7.734                  0.792                  0.359              
   650.000                -11.458                  0.421                  0.269              
   600.000                -15.745                  0.229                  0.214              
   550.000                -20.772                  0.143                  0.196              
   500.000                -26.635                  0.112                  0.222              
   450.000                -33.347                  0.104                  0.315              
   400.000                -40.843                  0.100                  0.528              
   350.000                -49.163                  0.063                  0.786              
   300.000                -58.495                  0.020                  0.827              
   250.000                -69.024                  0.008                  0.999              
   200.000                -65.879                  0.001                  0.114              
   150.000                -67.373                  0.001                  0.082              
   100.000                -68.746                  0.001                  0.064              
    80.000                -68.833                  0.001                  0.051              
    60.000                -66.762                  0.001                  0.029              
    40.000                -64.494                  0.001                  0.014              
    30.000                -65.070                  0.001                  0.010              
    25.000                -70.172                  0.001                  0.016              
