  N levels =   24          CBMF=    14.578     SST=   14.24 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.353       5.796024     0.048    0.00       1.485
    950.0     7.235       5.598605     0.051    0.00       1.630
    900.0     4.062       4.039104     0.053    0.00       1.556
    850.0     0.631       2.971221     0.056    0.00       1.467
    800.0    -2.771       2.039199     0.057    0.00       1.515
    750.0    -5.854       1.178611     0.059    0.00       1.556
    700.0    -9.312       0.661957     0.060    0.00       1.550
    650.0   -13.204       0.368510     0.061    0.00       1.460
    600.0   -17.697       0.220624     0.063    0.00       1.302
    550.0   -22.921       0.157917     0.066    0.00       1.124
    500.0   -28.925       0.137071     0.069    0.00       1.033
    450.0   -35.659       0.129170     0.073    0.00       1.103
    400.0   -43.100       0.092772     0.077    0.00       1.116
    350.0   -51.369       0.047195     0.085    0.00       0.959
    300.0   -60.664       0.020386     0.096    0.00       0.743
    250.0   -70.479       0.006030     0.117    0.00       0.423
    200.0   -68.849       0.001000     0.153    0.00       0.101
    150.0   -70.276       0.001000     0.202    0.00      -0.000
    100.0   -70.193       0.001000     0.405    0.00      -0.030
     80.0   -68.109       0.001000     0.755    0.00      -0.050
     60.0   -61.814       0.001000     2.042    0.00      -0.113
     40.0   -53.477       0.001000     5.238    0.00      -0.197
     30.0   -47.650       0.001000     8.440    0.00      -0.255
     25.0   -37.794       0.001000    10.124    0.00      -0.353
