 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 11.353                  5.796                  0.719              
   950.000                  7.235                  5.599                  0.899              
   900.000                  4.062                  4.039                  0.743              
   850.000                  0.631                  2.971                  0.680              
   800.000                 -2.771                  2.039                  0.603              
   750.000                 -5.854                  1.179                  0.503              
   700.000                 -9.312                  0.662                  0.408              
   650.000                -13.204                  0.369                  0.326              
   600.000                -17.697                  0.221                  0.268              
   550.000                -22.921                  0.158                  0.247              
   500.000                -28.925                  0.137                  0.280              
   450.000                -35.659                  0.129                  0.395              
   400.000                -43.100                  0.093                  0.551              
   350.000                -51.369                  0.047                  0.723              
   300.000                -60.664                  0.020                  0.909              
   250.000                -70.479                  0.006                  1.033              
   200.000                -68.849                  0.001                  0.240              
   150.000                -70.276                  0.001                  0.141              
   100.000                -70.193                  0.001                  0.077              
    80.000                -68.109                  0.001                  0.052              
    60.000                -61.814                  0.001                  0.021              
    40.000                -53.477                  0.001                  0.006              
    30.000                -47.650                  0.001                  0.003              
    25.000                -37.794                  0.001                  0.001              
