  N levels =   24          CBMF=    21.031     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.609       3.335120     0.048    0.00       0.906
    950.0     0.522       3.158998     0.051    0.00       1.338
    900.0    -3.310       2.337782     0.053    0.00       1.382
    850.0    -6.836       1.596442     0.056    0.00       1.504
    800.0   -10.403       1.007213     0.057    0.00       1.644
    750.0   -14.067       0.560225     0.059    0.00       1.604
    700.0   -18.021       0.314518     0.060    0.00       1.499
    650.0   -22.431       0.170707     0.061    0.00       1.328
    600.0   -27.281       0.093196     0.063    0.00       1.125
    550.0   -32.631       0.040829     0.066    0.00       0.781
    500.0   -38.581       0.024587     0.069    0.00       0.582
    450.0   -45.306       0.025533     0.073    0.00       0.559
    400.0   -52.725       0.022355     0.077    0.00       0.401
    350.0   -60.870       0.015386     0.085    0.00       0.375
    300.0   -69.748       0.005644     0.096    0.00       0.085
    250.0   -74.293       0.003390     0.117    0.00       0.013
    200.0   -73.111       0.001000     0.153    0.00       0.004
    150.0   -74.143       0.001000     0.202    0.00       0.002
    100.0   -73.189       0.001000     0.405    0.00       0.001
     80.0   -70.594       0.001000     0.755    0.00      -0.003
     60.0   -64.143       0.001000     2.042    0.00      -0.011
     40.0   -55.487       0.001000     5.238    0.00      -0.021
     30.0   -48.995       0.001000     8.440    0.00      -0.029
     25.0   -37.490       0.001000    10.124    0.00      -0.045
