  N levels =   24          CBMF=    16.262     SST=   11.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.878       4.689868     0.048    0.00       0.987
    950.0     4.777       4.529501     0.051    0.00       1.276
    900.0     1.328       3.404979     0.053    0.00       1.295
    850.0    -2.285       2.593687     0.056    0.00       1.411
    800.0    -5.691       1.715619     0.057    0.00       1.590
    750.0    -9.165       0.989469     0.059    0.00       1.612
    700.0   -12.852       0.523831     0.060    0.00       1.512
    650.0   -17.049       0.276624     0.061    0.00       1.344
    600.0   -21.792       0.146890     0.063    0.00       1.137
    550.0   -27.121       0.080332     0.066    0.00       0.892
    500.0   -33.045       0.045782     0.069    0.00       0.753
    450.0   -39.605       0.028386     0.073    0.00       0.732
    400.0   -46.919       0.021015     0.077    0.00       0.643
    350.0   -55.107       0.017789     0.085    0.00       0.499
    300.0   -64.284       0.012150     0.096    0.00       0.309
    250.0   -72.665       0.004361     0.117    0.00       0.004
    200.0   -70.278       0.001000     0.153    0.00       0.008
    150.0   -71.496       0.001000     0.202    0.00      -0.002
    100.0   -72.016       0.001000     0.405    0.00      -0.001
     80.0   -71.158       0.001000     0.755    0.00      -0.002
     60.0   -67.380       0.001000     2.042    0.00      -0.006
     40.0   -62.269       0.001000     5.238    0.00      -0.012
     30.0   -59.683       0.001000     8.440    0.00      -0.014
     25.0   -57.844       0.001000    10.124    0.00      -0.018
