 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.878                  4.690                  0.655              
   950.000                  4.777                  4.530                  0.824              
   900.000                  1.328                  3.405                  0.732              
   850.000                 -2.285                  2.594                  0.695              
   800.000                 -5.691                  1.716                  0.565              
   750.000                 -9.165                  0.989                  0.406              
   700.000                -12.852                  0.524                  0.286              
   650.000                -17.049                  0.277                  0.211              
   600.000                -21.792                  0.147                  0.172              
   550.000                -27.121                  0.080                  0.157              
   500.000                -33.045                  0.046                  0.191              
   450.000                -39.605                  0.028                  0.338              
   400.000                -46.919                  0.021                  0.593              
   350.000                -55.107                  0.018                  0.648              
   300.000                -64.284                  0.012                  0.990              
   250.000                -72.665                  0.004                  0.999              
   200.000                -70.278                  0.001                  0.126              
   150.000                -71.496                  0.001                  0.110              
   100.000                -72.016                  0.001                  0.081              
    80.000                -71.158                  0.001                  0.058              
    60.000                -67.380                  0.001                  0.025              
    40.000                -62.269                  0.001                  0.008              
    30.000                -59.683                  0.001                  0.004              
    25.000                -57.844                  0.001                  0.003              
