 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.471                  4.249                  0.656              
   950.000                  3.375                  4.061                  0.825              
   900.000                 -0.318                  3.196                  0.731              
   850.000                 -3.829                  2.291                  0.685              
   800.000                 -7.278                  1.386                  0.562              
   750.000                -10.643                  0.706                  0.411              
   700.000                -14.354                  0.350                  0.297              
   650.000                -18.484                  0.220                  0.225              
   600.000                -23.207                  0.131                  0.187              
   550.000                -28.517                  0.078                  0.178              
   500.000                -34.486                  0.057                  0.220              
   450.000                -41.303                  0.118                  0.381              
   400.000                -48.844                  0.100                  0.613              
   350.000                -57.044                  0.021                  0.685              
   300.000                -66.052                  0.010                  0.995              
   250.000                -73.526                  0.004                  0.999              
   200.000                -71.532                  0.001                  0.144              
   150.000                -72.716                  0.001                  0.123              
   100.000                -72.773                  0.001                  0.087              
    80.000                -71.270                  0.001                  0.058              
    60.000                -66.384                  0.001                  0.022              
    40.000                -59.767                  0.001                  0.006              
    30.000                -55.529                  0.001                  0.003              
    25.000                -49.740                  0.001                  0.001              
