  N levels =   24          CBMF=    20.952     SST=    6.99 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.576       3.149611     0.048    0.00       1.405
    950.0    -0.522       2.991478     0.051    0.00       1.439
    900.0    -4.258       2.150960     0.053    0.00       1.596
    850.0    -7.791       1.440996     0.056    0.00       1.577
    800.0   -11.406       0.902632     0.057    0.00       1.655
    750.0   -15.161       0.497084     0.059    0.00       1.640
    700.0   -19.148       0.257035     0.060    0.00       1.585
    650.0   -23.573       0.142394     0.061    0.00       1.487
    600.0   -28.471       0.072189     0.063    0.00       1.368
    550.0   -33.822       0.028646     0.066    0.00       1.196
    500.0   -39.839       0.021003     0.069    0.00       1.133
    450.0   -46.508       0.018457     0.073    0.00       1.171
    400.0   -53.825       0.015764     0.077    0.00       1.106
    350.0   -61.918       0.014772     0.085    0.00       1.069
    300.0   -70.634       0.004944     0.096    0.00       0.839
    250.0   -74.545       0.003260     0.117    0.00       0.649
    200.0   -72.722       0.001000     0.153    0.00       0.448
    150.0   -73.209       0.001000     0.202    0.00       0.255
    100.0   -71.498       0.001000     0.405    0.00       0.043
     80.0   -68.186       0.001000     0.755    0.00      -0.010
     60.0   -60.574       0.001000     2.042    0.00      -0.025
     40.0   -50.444       0.001000     5.238    0.00      -0.045
     30.0   -42.306       0.001000     8.440    0.00      -0.062
     25.0   -26.124       0.001000    10.124    0.00      -0.094
