 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.576                  3.150                  0.699              
   950.000                 -0.522                  2.991                  0.874              
   900.000                 -4.258                  2.151                  0.768              
   850.000                 -7.791                  1.441                  0.707              
   800.000                -11.406                  0.903                  0.619              
   750.000                -15.161                  0.497                  0.512              
   700.000                -19.148                  0.257                  0.428              
   650.000                -23.573                  0.142                  0.367              
   600.000                -28.471                  0.072                  0.324              
   550.000                -33.822                  0.029                  0.297              
   500.000                -39.839                  0.021                  0.311              
   450.000                -46.508                  0.018                  0.390              
   400.000                -53.825                  0.016                  0.513              
   350.000                -61.918                  0.015                  0.655              
   300.000                -70.634                  0.005                  0.758              
   250.000                -74.545                  0.003                  0.821              
   200.000                -72.722                  0.001                  0.341              
   150.000                -73.209                  0.001                  0.291              
   100.000                -71.498                  0.001                  0.180              
    80.000                -68.186                  0.001                  0.026              
    60.000                -60.574                  0.001                  0.008              
    40.000                -50.444                  0.001                  0.002              
    30.000                -42.306                  0.001                  0.001              
    25.000                -26.124                  0.001                  0.000              
