  N levels =   24          CBMF=    21.538     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.996       2.992402     0.048    0.00       0.851
    950.0    -1.101       2.832882     0.051    0.00       1.404
    900.0    -4.883       2.013503     0.053    0.00       1.430
    850.0    -8.439       1.346337     0.056    0.00       1.509
    800.0   -12.101       0.848296     0.057    0.00       1.606
    750.0   -15.882       0.439727     0.059    0.00       1.585
    700.0   -19.860       0.224353     0.060    0.00       1.479
    650.0   -24.315       0.122921     0.061    0.00       1.328
    600.0   -29.223       0.066784     0.063    0.00       1.127
    550.0   -34.620       0.025508     0.066    0.00       0.715
    500.0   -40.654       0.019586     0.069    0.00       0.558
    450.0   -47.320       0.016622     0.073    0.00       0.496
    400.0   -54.635       0.014180     0.077    0.00       0.379
    350.0   -62.721       0.013378     0.085    0.00       0.358
    300.0   -71.302       0.004473     0.096    0.00       0.068
    250.0   -74.966       0.003053     0.117    0.00       0.024
    200.0   -73.592       0.001000     0.153    0.00       0.010
    150.0   -74.146       0.001000     0.202    0.00       0.002
    100.0   -72.277       0.001000     0.405    0.00      -0.001
     80.0   -68.801       0.001000     0.755    0.00      -0.006
     60.0   -61.050       0.001000     2.042    0.00      -0.017
     40.0   -50.758       0.001000     5.238    0.00      -0.031
     30.0   -42.488       0.001000     8.440    0.00      -0.043
     25.0   -26.080       0.001000    10.124    0.00      -0.068
