  N levels =   24          CBMF=    20.523     SST=    7.76 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.621       3.340255     0.048    0.00       0.874
    950.0     0.537       3.165762     0.051    0.00       1.334
    900.0    -3.267       2.355806     0.053    0.00       1.379
    850.0    -6.780       1.610435     0.056    0.00       1.508
    800.0   -10.380       1.037504     0.057    0.00       1.647
    750.0   -14.119       0.571005     0.059    0.00       1.601
    700.0   -18.046       0.274396     0.060    0.00       1.510
    650.0   -22.403       0.149183     0.061    0.00       1.337
    600.0   -27.261       0.067115     0.063    0.00       1.139
    550.0   -32.613       0.032802     0.066    0.00       0.761
    500.0   -38.681       0.023800     0.069    0.00       0.542
    450.0   -45.388       0.020689     0.073    0.00       0.515
    400.0   -52.680       0.015088     0.077    0.00       0.355
    350.0   -60.757       0.011845     0.085    0.00       0.351
    300.0   -69.746       0.005569     0.096    0.00       0.055
    250.0   -74.295       0.003389     0.117    0.00       0.010
    200.0   -73.118       0.001000     0.153    0.00       0.000
    150.0   -74.148       0.001000     0.202    0.00       0.002
    100.0   -73.191       0.001000     0.405    0.00       0.001
     80.0   -70.595       0.001000     0.755    0.00      -0.002
     60.0   -64.143       0.001000     2.042    0.00      -0.009
     40.0   -55.485       0.001000     5.238    0.00      -0.019
     30.0   -48.992       0.001000     8.440    0.00      -0.026
     25.0   -37.476       0.001000    10.124    0.00      -0.039
