 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.621                  3.340                  0.620              
   950.000                  0.537                  3.166                  0.785              
   900.000                 -3.267                  2.356                  0.739              
   850.000                 -6.780                  1.610                  0.651              
   800.000                -10.380                  1.038                  0.535              
   750.000                -14.119                  0.571                  0.375              
   700.000                -18.046                  0.274                  0.261              
   650.000                -22.403                  0.149                  0.189              
   600.000                -27.261                  0.067                  0.153              
   550.000                -32.613                  0.033                  0.125              
   500.000                -38.681                  0.024                  0.146              
   450.000                -45.388                  0.021                  0.257              
   400.000                -52.680                  0.015                  0.468              
   350.000                -60.757                  0.012                  0.798              
   300.000                -69.746                  0.006                  0.999              
   250.000                -74.295                  0.003                  0.999              
   200.000                -73.118                  0.001                  0.193              
   150.000                -74.148                  0.001                  0.171              
   100.000                -73.191                  0.001                  0.100              
    80.000                -70.595                  0.001                  0.056              
    60.000                -64.143                  0.001                  0.017              
    40.000                -55.485                  0.001                  0.004              
    30.000                -48.992                  0.001                  0.001              
    25.000                -37.476                  0.001                  0.000              
