 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.135                  3.028                  0.661              
   950.000                 -0.962                  2.869                  0.834              
   900.000                 -4.731                  2.042                  0.742              
   850.000                 -8.279                  1.360                  0.663              
   800.000                -11.922                  0.854                  0.558              
   750.000                -15.698                  0.467                  0.429              
   700.000                -19.703                  0.246                  0.325              
   650.000                -24.169                  0.132                  0.257              
   600.000                -29.066                  0.064                  0.216              
   550.000                -34.427                  0.026                  0.187              
   500.000                -40.457                  0.020                  0.215              
   450.000                -47.123                  0.017                  0.323              
   400.000                -54.440                  0.014                  0.500              
   350.000                -62.532                  0.014                  0.783              
   300.000                -71.138                  0.005                  0.911              
   250.000                -74.874                  0.003                  0.980              
   200.000                -73.386                  0.001                  0.279              
   150.000                -73.903                  0.001                  0.138              
   100.000                -72.108                  0.001                  0.064              
    80.000                -68.669                  0.001                  0.034              
    60.000                -60.959                  0.001                  0.010              
    40.000                -50.699                  0.001                  0.002              
    30.000                -42.452                  0.001                  0.001              
    25.000                -26.088                  0.001                  0.000              
