  N levels =   24          CBMF=    20.217     SST=    9.16 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.208       3.841646     0.048    0.00       1.078
    950.0     2.117       3.663336     0.051    0.00       1.384
    900.0    -1.642       2.844962     0.053    0.00       1.403
    850.0    -5.190       2.020547     0.056    0.00       1.476
    800.0    -8.717       1.209798     0.057    0.00       1.604
    750.0   -12.163       0.576069     0.059    0.00       1.596
    700.0   -15.980       0.262225     0.060    0.00       1.463
    650.0   -20.235       0.133748     0.061    0.00       1.294
    600.0   -24.994       0.080362     0.063    0.00       1.088
    550.0   -30.332       0.037495     0.066    0.00       0.882
    500.0   -36.264       0.026010     0.069    0.00       0.785
    450.0   -42.919       0.038222     0.073    0.00       0.786
    400.0   -50.321       0.057971     0.077    0.00       0.660
    350.0   -58.557       0.018947     0.085    0.00       0.509
    300.0   -67.536       0.007795     0.096    0.00       0.290
    250.0   -73.770       0.003672     0.117    0.00       0.075
    200.0   -72.011       0.001000     0.153    0.00       0.029
    150.0   -73.006       0.001000     0.202    0.00      -0.001
    100.0   -72.279       0.001000     0.405    0.00      -0.004
     80.0   -69.834       0.001000     0.755    0.00      -0.017
     60.0   -63.488       0.001000     2.042    0.00      -0.049
     40.0   -54.984       0.001000     5.238    0.00      -0.091
     30.0   -48.673       0.001000     8.440    0.00      -0.122
     25.0   -37.569       0.001000    10.124    0.00      -0.178
