 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.204                  3.047                  0.691              
   950.000                 -0.893                  2.888                  0.866              
   900.000                 -4.657                  2.059                  0.764              
   850.000                 -8.203                  1.373                  0.699              
   800.000                -11.843                  0.862                  0.609              
   750.000                -15.616                  0.468                  0.500              
   700.000                -19.611                  0.247                  0.412              
   650.000                -24.073                  0.134                  0.350              
   600.000                -28.972                  0.065                  0.308              
   550.000                -34.332                  0.026                  0.279              
   500.000                -40.361                  0.020                  0.295              
   450.000                -47.028                  0.017                  0.376              
   400.000                -54.346                  0.014                  0.508              
   350.000                -62.441                  0.014                  0.698              
   300.000                -71.051                  0.005                  0.780              
   250.000                -74.814                  0.003                  0.839              
   200.000                -73.239                  0.001                  0.313              
   150.000                -73.756                  0.001                  0.272              
   100.000                -71.961                  0.001                  0.194              
    80.000                -68.572                  0.001                  0.034              
    60.000                -60.886                  0.001                  0.008              
    40.000                -50.659                  0.001                  0.002              
    30.000                -42.429                  0.001                  0.001              
    25.000                -26.094                  0.001                  0.000              
