  N levels =   24          CBMF=    10.219     SST=   24.00 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    21.262      12.332819     0.048    0.00       2.006
    950.0    17.063      12.093582     0.051    0.00       1.662
    900.0    15.030       9.313038     0.053    0.00       1.940
    850.0    12.283       7.627645     0.056    0.00       1.721
    800.0     9.593       6.018158     0.057    0.00       1.687
    750.0     6.856       4.696701     0.059    0.00       1.641
    700.0     3.725       3.724155     0.060    0.00       1.617
    650.0     0.169       2.955069     0.061    0.00       1.631
    600.0    -3.867       2.212967     0.063    0.00       1.652
    550.0    -7.814       1.560525     0.066    0.00       1.706
    500.0   -12.532       1.183563     0.069    0.00       1.815
    450.0   -18.139       0.736399     0.073    0.00       1.964
    400.0   -24.653       0.329622     0.077    0.00       1.995
    350.0   -32.439       0.176469     0.085    0.00       2.014
    300.0   -41.701       0.111962     0.096    0.00       1.663
    250.0   -52.628       0.060718     0.117    0.00       1.435
    200.0   -65.556       0.015863     0.153    0.00       1.056
    150.0   -69.439       0.001000     0.202    0.00       0.379
    100.0   -66.720       0.001000     0.405    0.00      -0.069
     80.0   -62.872       0.001000     0.755    0.00      -0.103
     60.0   -55.396       0.001000     2.042    0.00      -0.178
     40.0   -45.934       0.001000     5.238    0.00      -0.272
     30.0   -39.193       0.001000     8.440    0.00      -0.340
     25.0   -26.857       0.001000    10.124    0.00      -0.463
