 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.776                  5.404                  0.681              
   950.000                  6.657                  5.229                  0.854              
   900.000                  3.338                  3.816                  0.724              
   850.000                 -0.252                  2.866                  0.651              
   800.000                 -3.630                  1.838                  0.560              
   750.000                 -6.755                  0.990                  0.410              
   700.000                -10.275                  0.538                  0.292              
   650.000                -14.203                  0.284                  0.211              
   600.000                -18.723                  0.161                  0.167              
   550.000                -23.955                  0.106                  0.162              
   500.000                -29.962                  0.092                  0.204              
   450.000                -36.736                  0.126                  0.328              
   400.000                -44.255                  0.086                  0.614              
   350.000                -52.445                  0.023                  0.720              
   300.000                -61.776                  0.017                  0.930              
   250.000                -70.910                  0.006                  1.000              
   200.000                -67.759                  0.001                  0.103              
   150.000                -69.075                  0.001                  0.083              
   100.000                -70.146                  0.001                  0.065              
    80.000                -69.994                  0.001                  0.051              
    60.000                -67.471                  0.001                  0.027              
    40.000                -64.327                  0.001                  0.012              
    30.000                -63.850                  0.001                  0.008              
    25.000                -66.616                  0.001                  0.010              
