 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.809                  3.414                  0.713              
   950.000                  0.722                  3.238                  0.889              
   900.000                 -3.099                  2.419                  0.772              
   850.000                 -6.651                  1.681                  0.717              
   800.000                -10.237                  1.063                  0.631              
   750.000                -13.876                  0.537                  0.532              
   700.000                -17.729                  0.294                  0.452              
   650.000                -22.153                  0.133                  0.393              
   600.000                -26.915                  0.076                  0.350              
   550.000                -32.271                  0.040                  0.329              
   500.000                -38.249                  0.022                  0.346              
   450.000                -44.890                  0.023                  0.430              
   400.000                -52.265                  0.026                  0.540              
   350.000                -60.510                  0.018                  0.606              
   300.000                -69.334                  0.006                  0.712              
   250.000                -74.002                  0.004                  0.807              
   200.000                -71.751                  0.001                  0.375              
   150.000                -72.149                  0.001                  0.323              
   100.000                -70.571                  0.001                  0.185              
    80.000                -67.392                  0.001                  0.025              
    60.000                -59.935                  0.001                  0.008              
    40.000                -49.984                  0.001                  0.002              
    30.000                -42.011                  0.001                  0.001              
    25.000                -26.197                  0.001                  0.000              
