  N levels =   24          CBMF=    21.004     SST=    7.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.363       3.288984     0.048    0.00       1.010
    950.0     0.279       3.116414     0.051    0.00       1.384
    900.0    -3.548       2.307421     0.053    0.00       1.417
    850.0    -7.098       1.586019     0.056    0.00       1.498
    800.0   -10.708       1.001559     0.057    0.00       1.615
    750.0   -14.402       0.510196     0.059    0.00       1.574
    700.0   -18.304       0.272711     0.060    0.00       1.447
    650.0   -22.739       0.125853     0.061    0.00       1.285
    600.0   -27.567       0.061716     0.063    0.00       1.084
    550.0   -32.947       0.028386     0.066    0.00       0.825
    500.0   -38.967       0.020763     0.069    0.00       0.679
    450.0   -45.597       0.017711     0.073    0.00       0.661
    400.0   -52.862       0.013889     0.077    0.00       0.492
    350.0   -60.958       0.013097     0.085    0.00       0.450
    300.0   -69.947       0.005470     0.096    0.00       0.174
    250.0   -74.367       0.003352     0.117    0.00       0.084
    200.0   -72.784       0.001000     0.153    0.00       0.011
    150.0   -73.527       0.001000     0.202    0.00       0.003
    100.0   -71.950       0.001000     0.405    0.00      -0.008
     80.0   -68.574       0.001000     0.755    0.00      -0.031
     60.0   -60.743       0.001000     2.042    0.00      -0.083
     40.0   -50.439       0.001000     5.238    0.00      -0.151
     30.0   -42.258       0.001000     8.440    0.00      -0.206
     25.0   -26.099       0.001000    10.124    0.00      -0.313
