 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 13.682                  6.814                  0.704              
   950.000                  9.543                  6.629                  0.881              
   900.000                  6.433                  5.071                  0.742              
   850.000                  2.885                  4.021                  0.685              
   800.000                 -0.722                  3.008                  0.602              
   750.000                 -3.877                  1.850                  0.516              
   700.000                 -7.252                  1.050                  0.400              
   650.000                -10.883                  0.541                  0.309              
   600.000                -14.924                  0.257                  0.251              
   550.000                -19.542                  0.119                  0.229              
   500.000                -24.924                  0.063                  0.249              
   450.000                -31.248                  0.056                  0.326              
   400.000                -38.643                  0.104                  0.499              
   350.000                -47.135                  0.127                  0.776              
   300.000                -56.660                  0.028                  0.902              
   250.000                -67.129                  0.010                  1.002              
   200.000                -65.488                  0.001                  0.135              
   150.000                -67.413                  0.001                  0.088              
   100.000                -68.836                  0.001                  0.069              
    80.000                -68.864                  0.001                  0.055              
    60.000                -66.801                  0.001                  0.031              
    40.000                -64.746                  0.001                  0.015              
    30.000                -65.688                  0.001                  0.012              
    25.000                -71.598                  0.001                  0.019              
