 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.026                  2.999                  0.654              
   950.000                 -1.071                  2.840                  0.827              
   900.000                 -4.853                  2.017                  0.738              
   850.000                 -8.409                  1.346                  0.655              
   800.000                -12.060                  0.845                  0.550              
   750.000                -15.829                  0.459                  0.419              
   700.000                -19.843                  0.243                  0.312              
   650.000                -24.316                  0.128                  0.244              
   600.000                -29.209                  0.061                  0.203              
   550.000                -34.575                  0.025                  0.172              
   500.000                -40.610                  0.019                  0.201              
   450.000                -47.276                  0.016                  0.305              
   400.000                -54.592                  0.014                  0.485              
   350.000                -62.681                  0.013                  0.819              
   300.000                -71.269                  0.004                  0.926              
   250.000                -74.950                  0.003                  0.983              
   200.000                -73.572                  0.001                  0.267              
   150.000                -74.127                  0.001                  0.143              
   100.000                -72.261                  0.001                  0.068              
    80.000                -68.788                  0.001                  0.035              
    60.000                -61.038                  0.001                  0.010              
    40.000                -50.750                  0.001                  0.002              
    30.000                -42.482                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
