 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.616                  3.337                  0.627              
   950.000                  0.528                  3.162                  0.793              
   900.000                 -3.319                  2.351                  0.742              
   850.000                 -6.873                  1.624                  0.662              
   800.000                -10.464                  1.025                  0.542              
   750.000                -14.124                  0.524                  0.385              
   700.000                -18.012                  0.292                  0.270              
   650.000                -22.419                  0.129                  0.199              
   600.000                -27.192                  0.086                  0.163              
   550.000                -32.595                  0.046                  0.141              
   500.000                -38.560                  0.022                  0.169              
   450.000                -45.229                  0.023                  0.301              
   400.000                -52.640                  0.025                  0.536              
   350.000                -60.864                  0.017                  0.784              
   300.000                -69.730                  0.006                  1.002              
   250.000                -74.288                  0.003                  0.999              
   200.000                -73.097                  0.001                  0.186              
   150.000                -74.130                  0.001                  0.161              
   100.000                -73.180                  0.001                  0.096              
    80.000                -70.588                  0.001                  0.054              
    60.000                -64.138                  0.001                  0.017              
    40.000                -55.483                  0.001                  0.004              
    30.000                -48.993                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
