  N levels =   24          CBMF=    21.190     SST=    7.78 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.616       3.336979     0.048    0.00       0.921
    950.0     0.528       3.162175     0.051    0.00       1.339
    900.0    -3.319       2.351477     0.053    0.00       1.383
    850.0    -6.873       1.624048     0.056    0.00       1.502
    800.0   -10.464       1.025065     0.057    0.00       1.641
    750.0   -14.124       0.523549     0.059    0.00       1.605
    700.0   -18.012       0.292250     0.060    0.00       1.495
    650.0   -22.419       0.129466     0.061    0.00       1.324
    600.0   -27.192       0.085848     0.063    0.00       1.120
    550.0   -32.595       0.046153     0.066    0.00       0.792
    500.0   -38.560       0.021778     0.069    0.00       0.600
    450.0   -45.229       0.023316     0.073    0.00       0.578
    400.0   -52.640       0.025132     0.077    0.00       0.422
    350.0   -60.864       0.017195     0.085    0.00       0.386
    300.0   -69.730       0.005651     0.096    0.00       0.100
    250.0   -74.288       0.003393     0.117    0.00       0.016
    200.0   -73.097       0.001000     0.153    0.00       0.006
    150.0   -74.130       0.001000     0.202    0.00       0.002
    100.0   -73.180       0.001000     0.405    0.00       0.000
     80.0   -70.588       0.001000     0.755    0.00      -0.003
     60.0   -64.138       0.001000     2.042    0.00      -0.012
     40.0   -55.483       0.001000     5.238    0.00      -0.025
     30.0   -48.993       0.001000     8.440    0.00      -0.034
     25.0   -37.490       0.001000    10.124    0.00      -0.052
