  N levels =   24          CBMF=     9.904     SST=   25.74 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    23.039      13.914279     0.048    0.00       2.022
    950.0    18.825      13.666858     0.051    0.00       0.703
    900.0    16.950      10.677099     0.053    0.00       1.541
    850.0    14.309       8.874262     0.056    0.00       1.446
    800.0    11.738       7.162271     0.057    0.00       1.585
    750.0     9.089       5.795570     0.059    0.00       1.674
    700.0     6.008       4.769001     0.060    0.00       1.758
    650.0     2.516       3.924113     0.061    0.00       1.845
    600.0    -1.478       3.080959     0.063    0.00       1.919
    550.0    -5.269       2.257779     0.066    0.00       1.996
    500.0    -9.721       1.654713     0.069    0.00       2.106
    450.0   -14.997       0.991814     0.073    0.00       2.258
    400.0   -21.201       0.483777     0.077    0.00       2.404
    350.0   -28.692       0.240554     0.085    0.00       2.333
    300.0   -37.726       0.151430     0.096    0.00       2.415
    250.0   -48.543       0.076790     0.117    0.00       2.242
    200.0   -61.706       0.026214     0.153    0.00       1.874
    150.0   -70.179       0.002442     0.202    0.00       1.082
    100.0   -65.781       0.001000     0.405    0.00       0.239
     80.0   -60.827       0.001000     0.755    0.00      -0.050
     60.0   -53.639       0.001000     2.042    0.00      -0.098
     40.0   -44.920       0.001000     5.238    0.00      -0.141
     30.0   -38.665       0.001000     8.440    0.00      -0.173
     25.0   -27.044       0.001000    10.124    0.00      -0.230
