 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.829                  3.720                  0.644              
   950.000                  1.738                  3.542                  0.812              
   900.000                 -2.046                  2.725                  0.752              
   850.000                 -5.606                  1.923                  0.688              
   800.000                 -9.151                  1.141                  0.567              
   750.000                -12.616                  0.535                  0.420              
   700.000                -16.443                  0.240                  0.308              
   650.000                -20.720                  0.139                  0.245              
   600.000                -25.545                  0.083                  0.216              
   550.000                -30.887                  0.032                  0.213              
   500.000                -36.829                  0.024                  0.264              
   450.000                -43.470                  0.030                  0.452              
   400.000                -50.842                  0.050                  0.730              
   350.000                -59.067                  0.018                  0.784              
   300.000                -68.031                  0.007                  1.006              
   250.000                -74.002                  0.004                  0.999              
   200.000                -72.445                  0.001                  0.183              
   150.000                -73.463                  0.001                  0.153              
   100.000                -72.643                  0.001                  0.097              
    80.000                -70.124                  0.001                  0.059              
    60.000                -63.710                  0.001                  0.021              
    40.000                -55.136                  0.001                  0.005              
    30.000                -48.763                  0.001                  0.002              
    25.000                -37.524                  0.001                  0.001              
