 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.762                  3.697                  0.680              
   950.000                  1.673                  3.517                  0.854              
   900.000                 -2.101                  2.665                  0.745              
   850.000                 -5.637                  1.886                  0.683              
   800.000                 -9.146                  1.198                  0.581              
   750.000                -12.707                  0.622                  0.454              
   700.000                -16.507                  0.333                  0.349              
   650.000                -20.848                  0.221                  0.276              
   600.000                -25.680                  0.108                  0.230              
   550.000                -30.925                  0.065                  0.217              
   500.000                -36.892                  0.045                  0.260              
   450.000                -43.633                  0.069                  0.410              
   400.000                -51.092                  0.087                  0.613              
   350.000                -59.267                  0.019                  0.733              
   300.000                -68.062                  0.007                  0.968              
   250.000                -73.760                  0.004                  1.017              
   200.000                -71.211                  0.001                  0.170              
   150.000                -71.689                  0.001                  0.123              
   100.000                -70.259                  0.001                  0.066              
    80.000                -67.084                  0.001                  0.038              
    60.000                -59.610                  0.001                  0.013              
    40.000                -49.688                  0.001                  0.003              
    30.000                -41.818                  0.001                  0.001              
    25.000                -26.244                  0.001                  0.000              
