  N levels =   24          CBMF=    11.873     SST=   19.54 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    16.769       8.881856     0.048    0.00       1.935
    950.0    12.611       8.652942     0.051    0.00       1.674
    900.0    10.060       6.381982     0.053    0.00       1.879
    850.0     6.955       4.994783     0.056    0.00       1.676
    800.0     3.817       3.799365     0.057    0.00       1.645
    750.0     0.546       2.766503     0.059    0.00       1.614
    700.0    -2.875       1.865047     0.060    0.00       1.608
    650.0    -6.183       1.142212     0.061    0.00       1.613
    600.0    -9.914       0.675596     0.063    0.00       1.614
    550.0   -14.298       0.406412     0.066    0.00       1.618
    500.0   -19.579       0.284007     0.069    0.00       1.680
    450.0   -25.957       0.270412     0.073    0.00       1.796
    400.0   -33.347       0.184489     0.077    0.00       1.848
    350.0   -41.694       0.123580     0.085    0.00       1.826
    300.0   -51.119       0.053975     0.096    0.00       1.483
    250.0   -61.975       0.020082     0.117    0.00       1.265
    200.0   -70.223       0.002990     0.153    0.00       0.826
    150.0   -68.244       0.001000     0.202    0.00       0.320
    100.0   -65.857       0.001000     0.405    0.00      -0.039
     80.0   -62.701       0.001000     0.755    0.00      -0.070
     60.0   -55.574       0.001000     2.042    0.00      -0.117
     40.0   -46.340       0.001000     5.238    0.00      -0.179
     30.0   -39.586       0.001000     8.440    0.00      -0.224
     25.0   -26.811       0.001000    10.124    0.00      -0.309
