  N levels =   24          CBMF=    21.106     SST=    6.81 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.377       3.092322     0.048    0.00       0.993
    950.0    -0.721       2.933945     0.051    0.00       1.418
    900.0    -4.470       2.102336     0.053    0.00       1.436
    850.0    -8.002       1.401161     0.056    0.00       1.516
    800.0   -11.626       0.888690     0.057    0.00       1.622
    750.0   -15.420       0.509841     0.059    0.00       1.589
    700.0   -19.461       0.243459     0.060    0.00       1.476
    650.0   -23.845       0.113525     0.061    0.00       1.313
    600.0   -28.696       0.062399     0.063    0.00       1.123
    550.0   -34.086       0.026747     0.066    0.00       0.816
    500.0   -40.124       0.020439     0.069    0.00       0.669
    450.0   -46.798       0.017741     0.073    0.00       0.637
    400.0   -54.122       0.015272     0.077    0.00       0.499
    350.0   -62.225       0.014012     0.085    0.00       0.438
    300.0   -70.845       0.004777     0.096    0.00       0.163
    250.0   -74.727       0.003169     0.117    0.00       0.057
    200.0   -73.099       0.001000     0.153    0.00       0.023
    150.0   -73.623       0.001000     0.202    0.00       0.002
    100.0   -71.842       0.001000     0.405    0.00      -0.004
     80.0   -68.487       0.001000     0.755    0.00      -0.016
     60.0   -60.812       0.001000     2.042    0.00      -0.041
     40.0   -50.589       0.001000     5.238    0.00      -0.075
     30.0   -42.389       0.001000     8.440    0.00      -0.103
     25.0   -26.104       0.001000    10.124    0.00      -0.157
