 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.377                  3.092                  0.639              
   950.000                 -0.721                  2.934                  0.808              
   900.000                 -4.470                  2.102                  0.738              
   850.000                 -8.002                  1.401                  0.660              
   800.000                -11.626                  0.889                  0.547              
   750.000                -15.420                  0.510                  0.402              
   700.000                -19.461                  0.243                  0.292              
   650.000                -23.845                  0.114                  0.225              
   600.000                -28.696                  0.062                  0.191              
   550.000                -34.086                  0.027                  0.173              
   500.000                -40.124                  0.020                  0.214              
   450.000                -46.798                  0.018                  0.358              
   400.000                -54.122                  0.015                  0.598              
   350.000                -62.225                  0.014                  0.883              
   300.000                -70.845                  0.005                  1.014              
   250.000                -74.727                  0.003                  1.000              
   200.000                -73.099                  0.001                  0.176              
   150.000                -73.623                  0.001                  0.143              
   100.000                -71.842                  0.001                  0.081              
    80.000                -68.487                  0.001                  0.044              
    60.000                -60.812                  0.001                  0.013              
    40.000                -50.589                  0.001                  0.003              
    30.000                -42.389                  0.001                  0.001              
    25.000                -26.104                  0.001                  0.000              
