 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.836                  5.587                  0.741              
   950.000                  6.722                  5.389                  0.923              
   900.000                  3.532                  3.844                  0.761              
   850.000                  0.118                  2.797                  0.700              
   800.000                 -3.279                  1.944                  0.625              
   750.000                 -6.463                  1.130                  0.538              
   700.000                 -9.913                  0.629                  0.465              
   650.000                -13.870                  0.360                  0.407              
   600.000                -18.457                  0.225                  0.363              
   550.000                -23.764                  0.162                  0.342              
   500.000                -29.789                  0.127                  0.359              
   450.000                -36.472                  0.097                  0.426              
   400.000                -43.866                  0.062                  0.468              
   350.000                -52.085                  0.027                  0.562              
   300.000                -61.409                  0.018                  0.659              
   250.000                -70.826                  0.006                  0.882              
   200.000                -68.778                  0.001                  0.605              
   150.000                -69.063                  0.001                  0.215              
   100.000                -67.658                  0.001                  0.054              
    80.000                -64.687                  0.001                  0.033              
    60.000                -57.439                  0.001                  0.012              
    40.000                -47.897                  0.001                  0.004              
    30.000                -40.644                  0.001                  0.002              
    25.000                -26.548                  0.001                  0.000              
