 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.968                  2.983                  0.636              
   950.000                 -1.129                  2.824                  0.810              
   900.000                 -4.915                  2.001                  0.729              
   850.000                 -8.473                  1.337                  0.639              
   800.000                -12.129                  0.842                  0.530              
   750.000                -15.900                  0.465                  0.393              
   700.000                -19.937                  0.248                  0.280              
   650.000                -24.411                  0.123                  0.209              
   600.000                -29.286                  0.058                  0.167              
   550.000                -34.654                  0.025                  0.132              
   500.000                -40.692                  0.019                  0.166              
   450.000                -47.356                  0.016                  0.272              
   400.000                -54.671                  0.014                  0.470              
   350.000                -62.758                  0.013                  0.908              
   300.000                -71.336                  0.004                  0.985              
   250.000                -74.973                  0.003                  1.005              
   200.000                -73.603                  0.001                  0.197              
   150.000                -74.157                  0.001                  0.151              
   100.000                -72.288                  0.001                  0.077              
    80.000                -68.811                  0.001                  0.039              
    60.000                -61.059                  0.001                  0.011              
    40.000                -50.766                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
