  N levels =   24          CBMF=    21.548     SST=    6.50 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.017       2.995935     0.048    0.00       0.912
    950.0    -1.081       2.836347     0.051    0.00       1.415
    900.0    -4.863       2.017027     0.053    0.00       1.437
    850.0    -8.415       1.347660     0.056    0.00       1.513
    800.0   -12.067       0.855512     0.057    0.00       1.613
    750.0   -15.860       0.482990     0.059    0.00       1.590
    700.0   -19.919       0.230520     0.060    0.00       1.481
    650.0   -24.323       0.106441     0.061    0.00       1.327
    600.0   -29.178       0.057222     0.063    0.00       1.133
    550.0   -34.574       0.024842     0.066    0.00       0.756
    500.0   -40.617       0.019167     0.069    0.00       0.603
    450.0   -47.285       0.016253     0.073    0.00       0.556
    400.0   -54.604       0.013905     0.077    0.00       0.432
    350.0   -62.695       0.013454     0.085    0.00       0.391
    300.0   -71.279       0.004472     0.096    0.00       0.111
    250.0   -74.954       0.003059     0.117    0.00       0.037
    200.0   -73.577       0.001000     0.153    0.00       0.017
    150.0   -74.132       0.001000     0.202    0.00       0.002
    100.0   -72.266       0.001000     0.405    0.00      -0.001
     80.0   -68.792       0.001000     0.755    0.00      -0.008
     60.0   -61.042       0.001000     2.042    0.00      -0.024
     40.0   -50.752       0.001000     5.238    0.00      -0.044
     30.0   -42.484       0.001000     8.440    0.00      -0.061
     25.0   -26.081       0.001000    10.124    0.00      -0.095
