 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.446                  6.346                  0.776              
   950.000                  8.322                  6.142                  0.957              
   900.000                  5.263                  4.462                  0.810              
   850.000                  1.872                  3.374                  0.777              
   800.000                 -1.492                  2.399                  0.732              
   750.000                 -4.503                  1.460                  0.688              
   700.000                 -7.883                  0.866                  0.649              
   650.000                -11.683                  0.508                  0.614              
   600.000                -16.077                  0.316                  0.581              
   550.000                -21.218                  0.230                  0.557              
   500.000                -27.170                  0.192                  0.551              
   450.000                -33.848                  0.150                  0.561              
   400.000                -41.234                  0.099                  0.564              
   350.000                -49.512                  0.055                  0.585              
   300.000                -58.861                  0.024                  0.586              
   250.000                -69.191                  0.007                  0.658              
   200.000                -68.330                  0.001                  0.605              
   150.000                -67.926                  0.001                  0.530              
   100.000                -66.174                  0.001                  0.379              
    80.000                -63.318                  0.001                  0.042              
    60.000                -56.380                  0.001                  0.007              
    40.000                -47.173                  0.001                  0.002              
    30.000                -40.208                  0.001                  0.001              
    25.000                -26.656                  0.001                  0.000              
