  N levels =   24          CBMF=    21.348     SST=    6.59 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.123       3.024461     0.048    0.00       1.118
    950.0    -0.974       2.865543     0.051    0.00       1.498
    900.0    -4.745       2.038508     0.053    0.00       1.508
    850.0    -8.293       1.357658     0.056    0.00       1.535
    800.0   -11.934       0.852907     0.057    0.00       1.610
    750.0   -15.711       0.471101     0.059    0.00       1.588
    700.0   -19.728       0.250249     0.060    0.00       1.500
    650.0   -24.196       0.129459     0.061    0.00       1.370
    600.0   -29.083       0.061578     0.063    0.00       1.202
    550.0   -34.442       0.025958     0.066    0.00       0.907
    500.0   -40.475       0.019603     0.069    0.00       0.785
    450.0   -47.140       0.016692     0.073    0.00       0.774
    400.0   -54.457       0.014229     0.077    0.00       0.655
    350.0   -62.549       0.013695     0.085    0.00       0.584
    300.0   -71.153       0.004558     0.096    0.00       0.304
    250.0   -74.885       0.003092     0.117    0.00       0.166
    200.0   -73.418       0.001000     0.153    0.00       0.064
    150.0   -73.935       0.001000     0.202    0.00       0.020
    100.0   -72.125       0.001000     0.405    0.00      -0.002
     80.0   -68.685       0.001000     0.755    0.00      -0.009
     60.0   -60.975       0.001000     2.042    0.00      -0.024
     40.0   -50.707       0.001000     5.238    0.00      -0.045
     30.0   -42.456       0.001000     8.440    0.00      -0.061
     25.0   -26.087       0.001000    10.124    0.00      -0.095
