 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.608                  3.334                  0.624              
   950.000                  0.522                  3.157                  0.790              
   900.000                 -3.300                  2.335                  0.740              
   850.000                 -6.809                  1.586                  0.657              
   800.000                -10.368                  1.007                  0.538              
   750.000                -14.056                  0.584                  0.380              
   700.000                -18.052                  0.328                  0.264              
   650.000                -22.458                  0.162                  0.193              
   600.000                -27.277                  0.083                  0.157              
   550.000                -32.614                  0.039                  0.132              
   500.000                -38.599                  0.025                  0.156              
   450.000                -45.343                  0.025                  0.279              
   400.000                -52.734                  0.020                  0.500              
   350.000                -60.841                  0.015                  0.787              
   300.000                -69.750                  0.006                  1.001              
   250.000                -74.296                  0.003                  0.999              
   200.000                -73.116                  0.001                  0.190              
   150.000                -74.147                  0.001                  0.165              
   100.000                -73.192                  0.001                  0.098              
    80.000                -70.596                  0.001                  0.054              
    60.000                -64.145                  0.001                  0.017              
    40.000                -55.488                  0.001                  0.004              
    30.000                -48.995                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
