 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 18.956                 10.474                  0.788              
   950.000                 14.778                 10.241                  0.971              
   900.000                 12.508                  7.722                  0.826              
   850.000                  9.601                  6.199                  0.794              
   800.000                  6.668                  4.863                  0.747              
   750.000                  3.586                  3.656                  0.705              
   700.000                  0.359                  2.788                  0.671              
   650.000                 -3.379                  1.970                  0.639              
   600.000                 -6.937                  1.268                  0.603              
   550.000                -11.053                  0.808                  0.571              
   500.000                -15.991                  0.538                  0.541              
   450.000                -21.996                  0.422                  0.517              
   400.000                -29.181                  0.340                  0.480              
   350.000                -37.280                  0.162                  0.441              
   300.000                -46.672                  0.103                  0.403              
   250.000                -57.589                  0.037                  0.495              
   200.000                -69.201                  0.006                  0.598              
   150.000                -67.916                  0.001                  0.609              
   100.000                -65.088                  0.001                  0.518              
    80.000                -61.620                  0.001                  0.041              
    60.000                -54.670                  0.001                  0.007              
    40.000                -45.707                  0.001                  0.002              
    30.000                -39.177                  0.001                  0.001              
    25.000                -26.914                  0.001                  0.000              
