  N levels =   24          CBMF=    10.836     SST=   21.72 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    18.956      10.474040     0.048    0.00       1.925
    950.0    14.778      10.241313     0.051    0.00       1.155
    900.0    12.508       7.721972     0.053    0.00       1.715
    850.0     9.601       6.198523     0.056    0.00       1.593
    800.0     6.668       4.862506     0.057    0.00       1.675
    750.0     3.586       3.656259     0.059    0.00       1.707
    700.0     0.359       2.787552     0.060    0.00       1.738
    650.0    -3.379       1.969981     0.061    0.00       1.762
    600.0    -6.937       1.267693     0.063    0.00       1.790
    550.0   -11.053       0.808249     0.066    0.00       1.830
    500.0   -15.991       0.537601     0.069    0.00       1.897
    450.0   -21.996       0.422267     0.073    0.00       2.008
    400.0   -29.181       0.340482     0.077    0.00       2.102
    350.0   -37.280       0.161777     0.085    0.00       2.157
    300.0   -46.672       0.102512     0.096    0.00       1.996
    250.0   -57.589       0.036751     0.117    0.00       1.943
    200.0   -69.201       0.006047     0.153    0.00       1.408
    150.0   -67.916       0.001000     0.202    0.00       0.975
    100.0   -65.088       0.001000     0.405    0.00       0.268
     80.0   -61.620       0.001000     0.755    0.00      -0.051
     60.0   -54.670       0.001000     2.042    0.00      -0.092
     40.0   -45.707       0.001000     5.238    0.00      -0.137
     30.0   -39.177       0.001000     8.440    0.00      -0.170
     25.0   -26.914       0.001000    10.124    0.00      -0.231
