 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.970                  2.984                  0.653              
   950.000                 -1.128                  2.824                  0.828              
   900.000                 -4.914                  2.008                  0.738              
   850.000                 -8.468                  1.342                  0.654              
   800.000                -12.124                  0.852                  0.550              
   750.000                -15.921                  0.473                  0.422              
   700.000                -19.966                  0.224                  0.317              
   650.000                -24.372                  0.104                  0.249              
   600.000                -29.233                  0.058                  0.207              
   550.000                -34.636                  0.025                  0.172              
   500.000                -40.678                  0.019                  0.201              
   450.000                -47.344                  0.016                  0.296              
   400.000                -54.660                  0.014                  0.467              
   350.000                -62.746                  0.013                  0.832              
   300.000                -71.331                  0.004                  0.905              
   250.000                -74.970                  0.003                  0.956              
   200.000                -73.598                  0.001                  0.280              
   150.000                -74.154                  0.001                  0.190              
   100.000                -72.285                  0.001                  0.072              
    80.000                -68.809                  0.001                  0.035              
    60.000                -61.057                  0.001                  0.010              
    40.000                -50.765                  0.001                  0.002              
    30.000                -42.493                  0.001                  0.001              
    25.000                -26.078                  0.001                  0.000              
