  N levels =   24          CBMF=    18.165     SST=   11.06 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     8.043       4.409796     0.048    0.00       1.582
    950.0     3.944       4.235710     0.051    0.00       1.693
    900.0     0.369       3.143152     0.053    0.00       1.675
    850.0    -3.281       2.372160     0.056    0.00       1.574
    800.0    -6.656       1.465219     0.057    0.00       1.587
    750.0   -10.000       0.836424     0.059    0.00       1.574
    700.0   -13.699       0.474831     0.060    0.00       1.525
    650.0   -17.795       0.291409     0.061    0.00       1.443
    600.0   -22.450       0.199169     0.063    0.00       1.339
    550.0   -27.738       0.120410     0.066    0.00       1.233
    500.0   -33.717       0.094759     0.069    0.00       1.233
    450.0   -40.605       0.145952     0.073    0.00       1.325
    400.0   -48.194       0.108347     0.077    0.00       1.258
    350.0   -56.373       0.025217     0.085    0.00       1.078
    300.0   -65.320       0.010728     0.096    0.00       0.833
    250.0   -72.716       0.004323     0.117    0.00       0.534
    200.0   -69.531       0.001000     0.153    0.00       0.221
    150.0   -69.842       0.001000     0.202    0.00       0.043
    100.0   -68.477       0.001000     0.405    0.00      -0.023
     80.0   -65.483       0.001000     0.755    0.00      -0.038
     60.0   -58.289       0.001000     2.042    0.00      -0.074
     40.0   -48.685       0.001000     5.238    0.00      -0.122
     30.0   -41.196       0.001000     8.440    0.00      -0.160
     25.0   -26.411       0.001000    10.124    0.00      -0.233
