 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.043                  4.410                  0.724              
   950.000                  3.944                  4.236                  0.904              
   900.000                  0.369                  3.143                  0.756              
   850.000                 -3.281                  2.372                  0.702              
   800.000                 -6.656                  1.465                  0.616              
   750.000                -10.000                  0.836                  0.515              
   700.000                -13.699                  0.475                  0.435              
   650.000                -17.795                  0.291                  0.374              
   600.000                -22.450                  0.199                  0.332              
   550.000                -27.738                  0.120                  0.314              
   500.000                -33.717                  0.095                  0.336              
   450.000                -40.605                  0.146                  0.421              
   400.000                -48.194                  0.108                  0.501              
   350.000                -56.373                  0.025                  0.579              
   300.000                -65.320                  0.011                  0.722              
   250.000                -72.716                  0.004                  0.906              
   200.000                -69.531                  0.001                  0.516              
   150.000                -69.842                  0.001                  0.177              
   100.000                -68.477                  0.001                  0.050              
    80.000                -65.483                  0.001                  0.030              
    60.000                -58.289                  0.001                  0.011              
    40.000                -48.685                  0.001                  0.003              
    30.000                -41.196                  0.001                  0.001              
    25.000                -26.411                  0.001                  0.000              
